,rmses,IR_rmses,rater0_sample_top_dice,rater0_sample_best_avd,rater1_sample_top_dice,rater1_sample_best_avd,GED_vol_sorted,GED_dice_sorted,rater0_best_dice_dsorted_ss3,rater1_best_dice_dsorted_ss3,mean_gt_vols
0,0.3161391019821167,0.3840499818325043,0.5325333,3.585836,0.5479452,18.290043,0.13521223,0.1332838684320451,0.6056187152862549,0.6401194334030151,2039.5
1,0.37714827060699463,0.40885046124458313,0.5539028,1.6727494,0.47902298,13.254629,0.43737483,0.4258411526679994,0.6338299512863159,0.5348501801490784,3507.5
2,0.38362663984298706,0.4202004075050354,0.53561765,8.628128,0.47098085,14.481831,0.4607292,0.45140036940574635,0.5899422764778137,0.5237013101577759,3596.0
3,0.3719688951969147,0.42171710729599,0.51646906,7.1428576,0.45057088,15.515026,0.43063655,0.4223076105117798,0.5780520439147949,0.48680534958839417,3717.5
4,0.4176540672779083,0.4523298144340515,0.77010906,30.353859,0.7756591,29.982594,0.4938186,0.49037109812100727,0.7800392508506775,0.7845047116279602,18433.0
5,0.42705604434013367,0.4602804481983185,0.6060705,31.436857,0.6020341,31.299294,0.6086479,0.6053420503934225,0.6186671257019043,0.608637809753418,14468.5
6,0.4287938177585602,0.45915135741233826,0.59768134,32.28444,0.57894945,35.068188,0.60657537,0.602817416191101,0.6190856099128723,0.5970844030380249,14867.0
7,0.42196568846702576,0.44863009452819824,0.60829085,27.143452,0.57361436,35.01825,0.57856894,0.5742473204930624,0.6239596009254456,0.5915002226829529,15289.5
8,0.4253913462162018,0.4546186327934265,0.6252643,29.428268,0.59793967,34.49067,0.58893913,0.5840566058953603,0.6474361419677734,0.6133912801742554,15550.5
9,0.4320800304412842,0.4505516588687897,0.6232854,29.31339,0.58682466,35.95403,0.5642367,0.5607217053572338,0.6399028897285461,0.6047149896621704,16667.5
10,0.3878938555717468,0.3881653845310211,0.58892757,28.851065,0.5390569,33.27125,0.49248037,0.48621480663617456,0.6295140385627747,0.5662925243377686,7283.5
11,0.42247676849365234,0.4162382483482361,0.589741,31.040356,0.53804433,54.268295,0.46637297,0.4635639886061351,0.6119480729103088,0.5515926480293274,7364.5
12,0.408925861120224,0.4104378819465637,0.35725832,22.368988,0.30624908,33.501415,0.45729974,0.4499712288379668,0.4241417348384857,0.31916043162345886,7548.0
13,0.40078094601631165,0.38384339213371277,0.6993996,23.156864,0.7098488,28.473293,0.53401196,0.5280324816703796,0.7218319177627563,0.7235274314880371,13772.5
14,0.3582572340965271,0.38751307129859924,0.20741825,31.09756,0.31129915,3.4984415,0.38657862,0.38253764932354295,0.2631579041481018,0.345465749502182,2099.5
15,0.40424272418022156,0.40718603134155273,0.7033967,39.07935,0.70025015,41.82025,0.53926134,0.5384765962759654,0.7132644653320312,0.7053856253623962,18033.0
16,0.374146968126297,0.4003024399280548,0.039134912,192.32323,0.16750273,19.700333,0.26754048,0.2708607275659839,0.0634104534983635,0.22465035319328308,1148.5
17,0.3928338289260864,0.3573930263519287,0.5914392,16.05077,0.54577667,10.2868805,0.4265632,0.4192159573237102,0.6410595774650574,0.5832992196083069,8617.0
18,0.40650519728660583,0.4334460496902466,0.6917612,30.20106,0.6174743,47.113533,0.47723043,0.4757284224033355,0.6997475028038025,0.6195240020751953,10961.0
19,0.40897423028945923,0.4338605999946594,0.2866861,23.645597,0.31298468,12.700187,0.50239724,0.4989343906442325,0.3478260934352875,0.34624043107032776,2228.5
20,0.3949522376060486,0.3814091086387634,0.70353144,19.159,0.7133423,29.189688,0.43982542,0.43564999103546137,0.7156198024749756,0.7209199070930481,16298.0
21,0.33793601393699646,0.39932575821876526,0.14449166,37.64045,0.17266852,30.18066,0.48829395,0.488930611560742,0.19551506638526917,0.20950061082839966,915.5
22,0.36220648884773254,0.41856953501701355,0.46362516,13.785865,0.39989322,23.301888,0.4157701,0.4027921060721079,0.5450000166893005,0.41695302724838257,1774.5
23,0.3371202051639557,0.4230220913887024,0.10018904,32.07349,0.22699511,27.249596,0.32821277,0.31662375604112936,0.13612774014472961,0.2605953514575958,3114.0
24,0.4141830503940582,0.4169272780418396,0.33369923,3.3639145,0.28832233,18.710918,0.45941484,0.4607788076003393,0.373907208442688,0.32422906160354614,1857.0
25,0.3729264736175537,0.44619327783584595,0.25399727,12.2905035,0.24403183,28.636364,0.49974084,0.49810325105985,0.3188539743423462,0.27695798873901367,1596.0
26,0.34504663944244385,0.44191548228263855,0.21433851,6.437768,0.2607515,57.942123,0.30120373,0.2804768048226832,0.301075279712677,0.27136150002479553,1127.0
27,0.4015786051750183,0.43937164545059204,0.45784447,5.464481,0.3690833,19.53081,0.40442318,0.3983419636885326,0.529411792755127,0.4076964855194092,2867.0
28,0.3913828134536743,0.3784925043582916,0.5958507,13.777534,0.5001825,9.060286,0.41955188,0.41401820381482435,0.6509490609169006,0.5509377717971802,8844.5
29,0.3851081430912018,0.3876841366291046,0.37605494,4.4145875,0.3844806,15.945946,0.4431796,0.4362496236960094,0.4296009838581085,0.4367881417274475,3152.5
30,0.38476961851119995,0.4366852045059204,0.6286149,33.881165,0.6265708,37.76773,0.53925157,0.5377720296382904,0.6404552459716797,0.6375918984413147,12235.5
31,0.34422042965888977,0.43302592635154724,0.3285799,25.86653,0.30778444,24.855795,0.24306472,0.23797493179639173,0.3640493154525757,0.34309622645378113,1920.0
32,0.3477044999599457,0.3995622992515564,0.60102606,1.3213019,0.22936288,16.489588,0.16071543,0.1581270173192023,0.6405477523803711,0.25418880581855774,2728.0
33,0.3832748830318451,0.43265530467033386,0.43711036,19.702478,0.38083044,20.046083,0.35872692,0.3556938270727793,0.47831276059150696,0.4197877049446106,3031.5
34,0.3938179612159729,0.4020378887653351,0.7270126,23.514912,0.69935995,35.163097,0.46835434,0.4643443326155345,0.746639609336853,0.7117444276809692,18126.0
35,0.3287443518638611,0.3974404036998749,0.46077457,6.850394,0.43923652,10.485348,0.23220089,0.22789749999841058,0.5119099020957947,0.47095435857772827,1727.0
36,0.3918834626674652,0.43941426277160645,0.43031785,18.625277,0.38454404,48.406746,0.44270498,0.4287211845318476,0.5028735399246216,0.4104234576225281,1743.5
37,0.40500152111053467,0.4471423029899597,0.48480386,42.05963,0.55290765,38.516773,0.48070082,0.47810926536719,0.5077129006385803,0.5631810426712036,9185.5
38,0.42695310711860657,0.4316982328891754,0.41783914,41.82238,0.40721717,42.534218,0.58544934,0.5817578732967376,0.4561254680156708,0.43104395270347595,4792.5
39,0.35851791501045227,0.40674376487731934,0.40720132,20.399765,0.3944489,11.742582,0.4753616,0.4604248503843943,0.47790801525115967,0.4417562782764435,2047.0
40,0.3522338271141052,0.39534619450569153,0.18138081,21.603773,0.2504589,28.6268,0.52684194,0.5196564607322215,0.2715517282485962,0.32072368264198303,1433.0
41,0.36213013529777527,0.416337251663208,0.33212996,26.458565,0.28665426,5.156076,0.436087,0.4362206930915514,0.39344915747642517,0.3254515528678894,3139.5
42,0.39323684573173523,0.42135870456695557,0.7120883,30.399755,0.7063554,29.221287,0.49118683,0.48923535148302716,0.7276585698127747,0.7203786969184875,12924.5
43,0.338947594165802,0.3971206843852997,0.1742205,2.733686,0.17901114,26.487524,0.59080523,0.5865839620431265,0.2355276197195053,0.2504970133304596,1348.5
