,rater0_sample_top_dice,rater0_sample_best_avd,rater1_sample_top_dice,rater1_sample_best_avd,GED_vol_sorted,GED_dice_sorted,rater0_best_dice_dsorted_ss25,rater1_best_dice_dsorted_ss25
0,0.75381625,3.5512512,0.5059875,24.753601,0.4199812,0.4199525515238444,0.7593702077865601,0.5116586685180664
1,0.8113913,11.3422575,0.7101947,6.042011,0.3132146,0.31320720096429194,0.8145861625671387,0.7155182361602783
2,0.57685953,11.900533,0.25191677,166.94916,0.6207812,0.6206508380174637,0.5893566608428955,0.26948773860931396
3,0.7171077,9.85117,0.5678074,0.6086957,0.5055197,0.5054495112101238,0.7225564122200012,0.5806178450584412
4,0.71840864,33.263035,0.72343016,0.029568302,0.38578346,0.3857684524854024,0.7209141254425049,0.7308553457260132
5,0.7031464,21.021336,0.60281336,44.50725,0.49293375,0.4928403182824453,0.7073459625244141,0.6074050664901733
6,0.6109564,0.0,0.45313922,0.17211704,0.58160675,0.5813764852285386,0.6253418326377869,0.4580703377723694
7,0.769092,2.5943396,0.76967144,1.5964674,0.3875618,0.38756009300549826,0.7736398577690125,0.7729856371879578
8,0.72619367,5.567117,0.62388235,43.59851,0.4057444,0.4055816155672073,0.7343494892120361,0.6266932487487793
9,0.71303624,8.805032,0.6462413,42.17348,0.40661573,0.40652065197626747,0.7209793329238892,0.6492846012115479
