,rater0_sample_top_dice,rater0_sample_best_avd,rater1_sample_top_dice,rater1_sample_best_avd,GED_vol_sorted,GED_dice_sorted,rater0_best_dice_dsorted_ss20,rater1_best_dice_dsorted_ss20
0,0.6010725,3.1376064,0.6048206,2.1645021,0.26569292,0.25483612641692155,0.6787439584732056,0.7159812450408936
1,0.573652,13.047445,0.4932798,23.289509,0.6241522,0.6162205892566004,0.6494478583335876,0.5685961842536926
2,0.5734168,12.108139,0.5071989,17.738897,0.6198978,0.6115437844081929,0.6438453197479248,0.583419680595398
3,0.5491301,15.41502,0.4810523,23.041355,0.623414,0.6141413477690597,0.6440438032150269,0.5522589087486267
4,0.7545644,36.711395,0.75748813,36.37402,0.6661689,0.6658373720551792,0.7581150531768799,0.7609850764274597
5,0.5317501,51.142715,0.52457035,51.04469,0.9387055,0.9359802461376316,0.562644362449646,0.5520479083061218
6,0.5680599,44.994846,0.5499245,47.256077,0.8911615,0.8875932890725763,0.5923122763633728,0.5730895400047302
7,0.57210106,43.805496,0.5333828,49.879353,0.8596221,0.8573945057235265,0.5974074602127075,0.5501965880393982
8,0.5928978,42.75982,0.5624519,46.86589,0.8529009,0.8501606707902332,0.6219754219055176,0.5875110030174255
9,0.62892044,39.833397,0.58550125,45.485733,0.7761583,0.7740567982588944,0.650105357170105,0.6061117053031921
10,0.54953545,45.80142,0.47803846,49.168552,0.81724894,0.8130711925657172,0.5846064686775208,0.5050023198127747
11,0.6663358,28.435213,0.5724788,52.54065,0.5857078,0.5801122411693398,0.7135123610496521,0.5883731842041016
12,0.3889027,26.633167,0.3395514,37.154102,0.64148396,0.6327461222676853,0.46453219652175903,0.3772069215774536
13,0.7021844,24.866331,0.7072557,30.064491,0.6976732,0.6950414013705757,0.7338706254959106,0.7291879653930664
14,0.23657529,2.2865853,0.28838876,3.6716316,0.5471051,0.5415156323168624,0.3301195502281189,0.3574605882167816
15,0.6819148,42.416847,0.6710733,45.00759,0.7755841,0.7745165277860666,0.6931905150413513,0.6809549331665039
16,0.06402439,11.919192,0.21285222,1.4428413,0.42456657,0.41836665915447824,0.1347985416650772,0.30721649527549744
17,0.5622928,37.358196,0.51630074,33.057255,0.67134386,0.6681092734791731,0.5956528186798096,0.5673356652259827
18,0.70544773,31.005291,0.61489046,47.7229,0.6168646,0.6155082353635839,0.7292311787605286,0.6198382377624512
19,0.30222222,5.7562075,0.30464584,30.204842,0.67394996,0.6685033896251729,0.41515517234802246,0.3620331883430481
20,0.6630161,33.219448,0.64538854,41.505524,0.69152904,0.6898402225814368,0.6969476342201233,0.6587313413619995
21,0.16999201,5.0561795,0.18723404,0.63761955,0.74974704,0.7436977307263173,0.2875131070613861,0.2708052098751068
22,0.47335538,6.1581526,0.43434936,11.509434,0.57852393,0.55801554467333,0.5771230459213257,0.47821033000946045
23,0.09488273,0.62992126,0.22940563,0.34698126,0.60417295,0.6000635258387773,0.1516587734222412,0.25897839665412903
24,0.35422802,2.3241591,0.29911667,4.3771043,0.63647944,0.630907213746717,0.42473119497299194,0.3612641394138336
25,0.26901764,16.340782,0.24622531,31.931818,0.7000044,0.694281564780364,0.38936373591423035,0.33662551641464233
26,0.24844721,15.736766,0.2341418,62.122185,0.5133314,0.5035424568886426,0.34951457381248474,0.26812314987182617
27,0.43156463,7.1493626,0.34562486,42.36857,0.71864295,0.7137569056333681,0.5312950611114502,0.4064877927303314
28,0.62557703,30.605728,0.5217975,26.809153,0.6028247,0.5993010986792415,0.6599861979484558,0.5707762837409973
29,0.42575726,0.6909789,0.37696335,16.16216,0.63988596,0.6327180498132581,0.537333607673645,0.4354919195175171
30,0.60474783,45.91656,0.5917048,49.09567,0.7954461,0.7931281626224519,0.6293919086456299,0.6055644750595093
31,0.22868606,34.81635,0.3081781,33.927635,0.5418092,0.5377215048298238,0.30366089940071106,0.37163636088371277
32,0.65431166,3.2549148,0.23499511,0.04249894,0.3710262,0.36730484252697543,0.7250524759292603,0.2700529098510742
33,0.4505685,28.462809,0.39946175,28.768927,0.5914171,0.5842056016388693,0.5098751187324524,0.44640931487083435
34,0.71765584,30.513468,0.67652434,41.09582,0.6758377,0.6740650524434291,0.7401235103607178,0.6840451955795288
35,0.5140018,1.023622,0.36456928,30.448717,0.48224166,0.47379262027771846,0.6280909776687622,0.41976067423820496
36,0.42611971,4.138951,0.3713203,39.22212,0.6131188,0.6082637914309376,0.5503952503204346,0.4322414994239807
37,0.44706395,54.69444,0.48522502,51.924156,0.7668673,0.7630302869175609,0.48007288575172424,0.5083165168762207
38,0.41771093,49.21268,0.39723462,49.834095,0.7911829,0.7904346135886091,0.48445364832878113,0.4454413950443268
39,0.41927084,1.5285126,0.42427185,8.274133,0.6391796,0.6275797467874854,0.5623287558555603,0.5443756580352783
40,0.13796213,3.3962264,0.20871627,4.595792,0.7090123,0.7027664884306049,0.2986767590045929,0.2989110052585602
41,0.4256993,18.84058,0.29449472,39.130436,0.63567936,0.6264224010470667,0.5326633453369141,0.3528461754322052
42,0.6279161,43.443565,0.61296874,42.485954,0.8191834,0.8175764045825131,0.6566060781478882,0.6385351419448853
43,0.25118035,1.4109347,0.19899665,6.4619327,0.684595,0.6758276966939631,0.36333879828453064,0.2612576186656952
44,0.19810326,1.0593221,0.1273585,15.853659,0.3683988,0.36030874329275986,0.3818393349647522,0.24914675951004028
45,0.5566303,31.05089,0.48943985,38.036808,0.711072,0.7067952917594658,0.6182612180709839,0.5452016592025757
46,0.32821342,66.77437,0.4021094,56.10624,0.76853716,0.7641200292855501,0.3488602638244629,0.42569443583488464
47,0.29460582,1.3864818,0.22108263,4.668305,0.5096049,0.5013892436498089,0.38218924403190613,0.3113113045692444
48,0.5463008,25.643856,0.53032285,39.454765,0.78466195,0.778702794995747,0.6119815707206726,0.5830522179603577
49,0.44253296,16.153847,0.45733285,46.39682,0.7067408,0.702965543850472,0.5201192498207092,0.47936221957206726
50,0.6055766,45.836483,0.5893462,51.503723,0.89393497,0.8921573976152822,0.6275659799575806,0.6022531390190125
51,0.55381817,19.7903,0.55471015,20.3125,0.9542512,0.9435669657823287,0.6384646892547607,0.6391286253929138
52,0.24485373,2.4420788,0.24485373,2.4420788,1.1615473,1.1492941935399643,0.3804914355278015,0.3804914355278015
53,0.7673216,31.679722,0.74902457,37.165443,0.6605153,0.660122596354861,0.7744989395141602,0.753790557384491
54,0.7357617,28.08784,0.7233699,32.374424,0.66647685,0.6640093767329266,0.7612345218658447,0.7379207611083984
55,0.68559945,30.943226,0.66604406,38.795563,0.741406,0.7376669515904628,0.7191171646118164,0.6805868744850159
56,0.6945178,36.747715,0.6694623,42.21347,0.72539353,0.7236505371175314,0.7176246047019958,0.6791895627975464
57,0.4707379,17.647058,0.4594528,21.84739,0.93993026,0.9312879615316265,0.5581005811691284,0.5412967205047607
58,0.17832167,4.4692736,0.17037037,3.9325845,1.1081986,1.0956898116898772,0.288058340549469,0.25776398181915283
59,0.43226787,31.206072,0.72730666,32.784454,0.32053274,0.31989530513161096,0.44457507133483887,0.7422513961791992
60,0.08,1.5194148,0.43480647,2.6413102,0.26938665,0.26667380565042176,0.11689620465040207,0.5499851703643799
61,0.27906978,0.65019506,0.28270245,0.10373445,0.9028925,0.8863002381336532,0.4697193503379822,0.47001224756240845
62,0.05696784,1.975752,0.6133775,22.670918,0.29104632,0.28901028701251275,0.06516426801681519,0.6703272461891174
63,0.02686109,42.537766,0.42158273,48.004375,0.288834,0.28852584685297,0.035573121160268784,0.4792589545249939
64,0.39956012,9.7006645,0.37758914,12.892185,0.939393,0.929915863550023,0.4760573208332062,0.4823126792907715
