,rater0_sample_top_dice,rater0_sample_best_avd,rater1_sample_top_dice,rater1_sample_best_avd,GED_vol_sorted,GED_dice_sorted,rater0_best_dice_dsorted_ss25,rater1_best_dice_dsorted_ss25
0,0.64555764,2.0170326,0.6751412,0.9199134,0.16061582,0.15742416674892107,0.7219741344451904,0.7752318382263184
1,0.63253313,0.76034063,0.5619016,2.9246042,0.47015664,0.45272436976432795,0.7377182841300964,0.6603339910507202
2,0.6062889,3.9689388,0.5467793,0.2960969,0.49772573,0.4766618324319521,0.7060760855674744,0.6439324021339417
3,0.5910374,3.6702428,0.5359676,2.5173388,0.47703478,0.44965335508187604,0.7194944024085999,0.6399515867233276
4,0.87088275,3.084082,0.87199694,2.56745,0.34509242,0.33978787809610367,0.8837785124778748,0.8850210309028625
5,0.74720204,5.86895,0.7411333,6.081362,0.5255323,0.5119129386544228,0.7899895310401917,0.7856484055519104
6,0.73895085,4.823085,0.7169726,4.4798737,0.52473533,0.5112463160355887,0.8052517771720886,0.7801855206489563
7,0.7389115,2.5110989,0.7049414,3.0811112,0.49869913,0.4826696858803431,0.8056767582893372,0.7558946013450623
8,0.76387745,5.5570397,0.73269683,4.0858083,0.50437593,0.49316289077202474,0.8175635933876038,0.7821341753005981
9,0.7506162,2.8461442,0.7163362,0.35450855,0.50145686,0.488890057305495,0.804074227809906,0.7671804428100586
10,0.7014996,7.460993,0.6549391,1.0110416,0.4738737,0.4599215794603031,0.7756747603416443,0.7007735371589661
11,0.69830054,2.3497362,0.67439765,24.728996,0.4339649,0.42044625391562773,0.772964596748352,0.7096199989318848
12,0.4528277,15.793252,0.4147938,0.8117083,0.5269611,0.49296587223807964,0.5822851657867432,0.46832236647605896
13,0.7698054,1.6190978,0.782853,5.4114676,0.48219094,0.4704288050532341,0.8232160806655884,0.8284663558006287
14,0.310042,0.38109756,0.35141224,0.1039141,0.3755004,0.3575383467723925,0.44576627016067505,0.4503360688686371
15,0.82561225,5.4262686,0.8311658,9.681267,0.45589742,0.4500902159015338,0.8558430075645447,0.8500801920890808
16,0.082965575,0.0,0.22799142,0.66592675,0.3406142,0.32092038642615084,0.26708728075027466,0.33325129747390747
17,0.6856162,2.0105581,0.6204632,2.3046453,0.4425964,0.42781058530012767,0.7717557549476624,0.6910974979400635
18,0.7813311,7.121693,0.7219296,18.834188,0.45705575,0.44845874557892484,0.812255322933197,0.737240731716156
19,0.3648558,1.523702,0.35977036,3.463687,0.51998675,0.5007361052930356,0.5233520865440369,0.4758814573287964
20,0.75680673,0.913272,0.7688014,2.0315378,0.42264616,0.41402239749828973,0.8036247491836548,0.8041648268699646
21,0.2739726,2.47191,0.2589053,3.0818279,0.45791113,0.44631283581256875,0.40116846561431885,0.3908275067806244
22,0.5413888,2.7291813,0.48772678,5.707547,0.42360792,0.40080624344448246,0.6872494220733643,0.5762237906455994
23,0.14135338,3.727034,0.2676847,6.014342,0.3703302,0.35533409443994357,0.25585106015205383,0.3340514600276947
24,0.43134835,1.7737004,0.33812755,3.4632034,0.5479611,0.5304479952653248,0.5026324987411499,0.4135233163833618
25,0.37554905,3.9106145,0.34575164,6.0795455,0.54170704,0.5125667727241914,0.5272037386894226,0.4779829680919647
