,rater0_sample_top_dice,rater0_sample_best_avd,rater1_sample_top_dice,rater1_sample_best_avd,GED_vol_sorted,GED_dice_sorted,rater0_best_dice_dsorted_ss20,rater1_best_dice_dsorted_ss20
0,0.79355025,2.2060802,0.53449816,1.0993177,0.110477686,0.1009564836558543,0.8163775205612183,0.5722945332527161
1,0.8144481,0.3617945,0.71290725,0.896861,0.10385171,0.0977100150365578,0.8489986062049866,0.7561355233192444
2,0.62818,5.1509767,0.3525836,3.3898306,0.073858164,0.06835898006040786,0.741410493850708,0.4857621490955353
3,0.7554535,0.0,0.60884356,0.8695652,0.14025716,0.13135722863831012,0.8046562671661377,0.7060390710830688
4,0.7486809,3.7960124,0.7084848,0.56179774,0.1762914,0.1680555545970014,0.7853425741195679,0.7670936584472656
5,0.7421791,0.524659,0.6632615,2.727943,0.19462164,0.1792834136831134,0.7699358463287354,0.7007141709327698
6,0.62851197,5.1878357,0.48964897,2.0654044,0.16477785,0.12498813391123953,0.6928571462631226,0.5911329984664917
7,0.7768645,1.3856132,0.7768703,0.10190217,0.15754002,0.14090486510019556,0.8064098358154297,0.8079332113265991
8,0.7502,0.20811656,0.630168,9.91299,0.14854993,0.13187841502459424,0.7918540239334106,0.6597705483436584
9,0.7237937,2.0440252,0.6343565,14.855434,0.19267909,0.17998593804475516,0.7903634905815125,0.6769049167633057
