,rater0_sample_top_dice,rater0_sample_best_avd,rater1_sample_top_dice,rater1_sample_best_avd,GED_vol_sorted,GED_dice_sorted,rater0_best_dice_dsorted_ss7,rater1_best_dice_dsorted_ss7
0,0.5373682,4.3926487,0.62110114,0.48701298,0.28477022,0.276863396167755,0.6065612435340881,0.6970683932304382
1,0.5508537,17.487835,0.48167703,27.206867,0.63874054,0.6329791929040637,0.6235626935958862,0.5524920225143433
2,0.54766476,20.18982,0.50323576,25.302828,0.6628965,0.6604865406240735,0.5828590393066406,0.5308821201324463
3,0.56229264,12.817616,0.51634896,20.67814,0.5715058,0.5649613532282056,0.6019028425216675,0.558256208896637
4,0.7527202,36.397575,0.7560968,36.05853,0.6316519,0.6313056222030095,0.755937933921814,0.7588480114936829
5,0.5670459,50.10702,0.55618083,50.00692,0.8497093,0.8486577527863639,0.5891181826591492,0.5805358290672302
6,0.5657433,51.18516,0.54325974,53.191914,0.8609127,0.859561372370947,0.5752038359642029,0.5507088303565979
7,0.58548516,46.878468,0.5375089,52.620186,0.815174,0.8137074496064869,0.5980269312858582,0.547140896320343
8,0.5851923,47.902752,0.5541393,51.639904,0.8366368,0.8346371828090577,0.5979852080345154,0.564383327960968
9,0.5642322,47.665028,0.52618104,52.58162,0.8328748,0.8314938992261885,0.5873002409934998,0.5449764728546143
10,0.5730317,40.737587,0.5402309,44.419315,0.7134021,0.7107303135451817,0.587944746017456,0.5534141659736633
11,0.60943705,24.263578,0.5729104,49.774162,0.5587236,0.5547381852354323,0.6639115810394287,0.5867876410484314
12,0.41020843,31.227568,0.332482,41.089657,0.6114364,0.6008878992426963,0.46032342314720154,0.35965636372566223
13,0.68365335,32.125916,0.6761459,36.821815,0.68400335,0.6825691816352664,0.7059419751167297,0.6907100081443787
14,0.2857143,6.478658,0.26871258,14.894354,0.49619624,0.4892747409286954,0.3746512532234192,0.3238636255264282
15,0.66710764,45.538654,0.6500731,47.98894,0.7575805,0.7571277646791368,0.6712557077407837,0.6534802913665771
16,0.06459838,82.62627,0.17868853,3.1076581,0.462945,0.45707661354736906,0.11202013492584229,0.24608373641967773
17,0.57806,40.784004,0.56237596,36.71828,0.64694536,0.6437454677763439,0.6051932573318481,0.5902450084686279
18,0.6986361,30.084654,0.6113528,47.025337,0.5773243,0.57657333782741,0.7126117944717407,0.6186525821685791
19,0.3089906,0.0,0.30765596,14.227188,0.6310907,0.6263592516382537,0.41032516956329346,0.3777777850627899
20,0.6902341,29.382393,0.6649125,38.14457,0.5991824,0.5969340943154835,0.7083529829978943,0.6783819794654846
21,0.27460393,8.089888,0.22967595,7.013815,0.59111196,0.587754518858024,0.3398831784725189,0.28237494826316833
22,0.48039562,1.8894331,0.47052518,9.622642,0.5137849,0.5040248689197357,0.6075546741485596,0.5206171274185181
