,rater0_sample_top_dice,rater0_sample_best_avd,rater1_sample_top_dice,rater1_sample_best_avd,GED_vol_sorted,GED_dice_sorted,rater0_best_dice_dsorted_ss25,rater1_best_dice_dsorted_ss25
0,0.6332703,3.1376064,0.7258709,0.64935064,0.21895891,0.22389069244265564,0.6315581202507019,0.7351943850517273
1,0.65066224,0.973236,0.5929927,1.6635364,0.4972859,0.4749374550084273,0.7082763910293579,0.6584725975990295
2,0.61865073,1.8119069,0.5768258,2.5033648,0.5293581,0.5021275234719118,0.7083020806312561,0.6524003744125366
3,0.6322206,1.3551666,0.58568954,0.02568713,0.49201646,0.4696944651007651,0.6944279670715332,0.604012668132782
4,0.86119646,0.37333623,0.8699058,0.15774587,0.36914623,0.35890063603719075,0.8821834325790405,0.8888449668884277
5,0.73719954,4.184216,0.7330211,3.9919746,0.5740414,0.5537734356025854,0.7784088850021362,0.764902651309967
6,0.7243441,0.4740639,0.70559794,3.6563673,0.5808912,0.563357135305802,0.7762696743011475,0.7509093880653381
7,0.72990334,0.8879024,0.69997066,3.4337685,0.5476894,0.5259278104702632,0.7958269119262695,0.7468052506446838
8,0.76769143,3.3128507,0.7356314,2.8830056,0.5318496,0.5147546020150184,0.8129090666770935,0.7762460112571716
9,0.73918873,3.0417771,0.70419717,4.5457144,0.5399041,0.5244824899236362,0.7952552437782288,0.7597556710243225
10,0.7075353,1.0496454,0.6533975,3.0597312,0.46280664,0.4385345299045244,0.7803570032119751,0.7051514983177185
11,0.6685684,1.6856803,0.7031689,0.4968383,0.42369607,0.40431722998619074,0.7295089364051819,0.7510814666748047
12,0.4221416,3.1012204,0.42995727,2.5827081,0.58069897,0.5227858211720984,0.529177188873291,0.4744894802570343
13,0.76164085,1.9881016,0.7801767,0.7850834,0.49116087,0.47183664783835405,0.8169035911560059,0.8163721561431885
14,0.2938188,7.3932924,0.31967336,5.9577417,0.50303996,0.4759450181573629,0.3696369528770447,0.3670378625392914
15,0.83312166,1.4303553,0.8382935,3.1331308,0.43592346,0.42953387796878817,0.8602273464202881,0.8568770885467529
16,0.0754717,15.353535,0.2519259,0.61043286,0.4323902,0.4208334014719972,0.14087118208408356,0.28650572896003723
17,0.69190377,0.46051896,0.6349585,1.1403192,0.4618995,0.44494374275207527,0.7654072046279907,0.6889512538909912
18,0.7510584,2.4656086,0.71753746,8.025978,0.44744065,0.4339305679500104,0.7977176904678345,0.7274450659751892
19,0.33183098,0.33860046,0.35740072,0.14897579,0.72328836,0.6952997270226479,0.3750922977924347,0.3882572650909424
20,0.7606025,1.0775295,0.7861166,0.3740792,0.39882043,0.3854379544655482,0.7942115664482117,0.82129967212677
21,0.28696126,0.11235955,0.26008493,0.21253985,0.60110843,0.5779694688816864,0.21449275314807892,0.295716255903244
22,0.5577967,2.0993702,0.4676138,1.0377358,0.50643057,0.4735445536921421,0.6973384022712708,0.4759790003299713
23,0.11831491,2.047244,0.2793194,2.5676613,0.4989046,0.47633834535876907,0.14250613749027252,0.2941111624240875
24,0.41599038,0.5504587,0.35884032,2.4050024,0.6116585,0.593303410410881,0.45267245173454285,0.397744745016098
25,0.36966127,0.698324,0.35788846,3.8068182,0.60644466,0.5718710689867538,0.446601927280426,0.41542667150497437
26,0.2525907,0.5722461,0.29971832,0.06430868,0.45755562,0.4187949433177709,0.2756664752960205,0.3107438087463379
27,0.46682847,1.8214935,0.41226882,1.9219898,0.57872564,0.5532851198812327,0.5637885332107544,0.39552319049835205
28,0.6897715,1.0462555,0.5797683,0.76663953,0.49712524,0.4746622668703398,0.7570217251777649,0.6335734128952026
29,0.50397617,5.566219,0.4260511,0.2972973,0.5424408,0.5319320154438415,0.5648467540740967,0.47700411081314087
30,0.7007579,1.1378002,0.6941802,4.109154,0.54875284,0.5318871582547824,0.7416597604751587,0.7350353598594666
31,0.41899282,0.5690636,0.36248332,1.9402202,0.4080702,0.3654594444731871,0.40128958225250244,0.36605584621429443
32,0.6812399,0.74121815,0.2997028,0.3399915,0.25573987,0.2377660721540451,0.7446808218955994,0.313719779253006
33,0.4570885,0.29752067,0.43558818,0.13166557,0.5115607,0.4917903722325961,0.5563684105873108,0.5023151636123657
34,0.79723406,0.6673882,0.7845044,7.120285,0.41050157,0.39231502756476405,0.845710039138794,0.806413471698761
35,0.5396975,1.2598425,0.45452031,3.9377291,0.3945952,0.37756458446383484,0.5060703158378601,0.4745114743709564
36,0.4838428,1.330377,0.43954918,2.8116214,0.56150335,0.5240689259270828,0.5968672633171082,0.4654674530029297
37,0.6777934,3.8485937,0.64925694,0.7292719,0.41940477,0.40222448080778134,0.7249419689178467,0.6762030124664307
38,0.5414331,5.983624,0.5481256,4.686852,0.68520397,0.6543341036637624,0.5911657214164734,0.573541522026062
39,0.54507774,2.4691358,0.5411819,2.7162557,0.5293273,0.496436507254839,0.5888036489486694,0.6027227640151978
40,0.322093,4.056604,0.30063608,3.709856,0.5944828,0.5530748161114751,0.4333694577217102,0.42951950430870056
41,0.47125235,2.5269418,0.3651978,2.0345597,0.5363738,0.48920820047458025,0.6066079139709473,0.44805291295051575
42,0.8123566,0.16880228,0.8036745,1.5215356,0.42357782,0.41318117767572404,0.8470276594161987,0.8398919105529785
43,0.271556,0.61728394,0.2879747,2.175304,0.6896999,0.6549677737181385,0.3006802797317505,0.3497624695301056
44,0.36298934,11.652543,0.1906542,3.0487804,0.27503872,0.26308021940290927,0.4092276692390442,0.2448979616165161
45,0.65162724,0.0620604,0.5689848,3.4393008,0.53997415,0.5113748507201672,0.7504206299781799,0.6512137055397034
46,0.5075788,8.975049,0.49159086,4.1261563,0.58331305,0.5523577192177376,0.558041512966156,0.5340402722358704
47,0.2361111,5.3726172,0.24219024,1.6380016,0.524432,0.4938550638283291,0.3429068624973297,0.29302987456321716
48,0.5958934,1.4348786,0.6136967,0.98861593,0.63008577,0.6164294848839442,0.6368968486785889,0.6965091228485107
49,0.47518513,1.47929,0.52719307,3.3289201,0.59827125,0.5570519972344239,0.5681528449058533,0.5941365361213684
50,0.7488245,2.462469,0.76058227,2.407891,0.5564466,0.5465445951620738,0.7847710251808167,0.7840821743011475
51,0.55063534,0.39318478,0.55120826,0.2604167,0.85580194,0.8204391279568275,0.6523972749710083,0.6529010534286499
52,0.37295374,3.5065749,0.37295374,3.5065749,1.050979,1.0216537629564604,0.42344754934310913,0.42344754934310913
53,0.854688,2.7741513,0.86104465,5.478013,0.42385933,0.4124654936790466,0.8816028237342834,0.8837233781814575
54,0.7814617,0.8342923,0.7916127,5.176301,0.5088179,0.49383657823006316,0.8479983806610107,0.8232952952384949
55,0.7164551,1.3947251,0.72209007,0.31695724,0.5780955,0.5587193719049295,0.7999231219291687,0.7804442048072815
56,0.7617168,2.0951889,0.7581505,6.7270575,0.5633122,0.5561672238260507,0.8063898086547852,0.7920222878456116
57,0.5945946,2.1159542,0.58314466,3.0923696,0.79573107,0.7640145855645337,0.6526752710342407,0.6373913288116455
58,0.3651376,1.5363129,0.34968355,1.011236,0.8514367,0.8096344679097334,0.4053691327571869,0.41837838292121887
59,0.44439,0.023961661,0.7688579,2.2709537,0.19835888,0.1881024063626925,0.45221763849258423,0.8290558457374573
60,0.0783179,4.0517726,0.471373,4.1732697,0.25331149,0.23960901888397834,0.11548078805208206,0.5486968159675598
61,0.43059936,6.5019503,0.46134663,0.7261411,0.7587759,0.7379295910646517,0.48672565817832947,0.5792861580848694
62,0.048140045,1.2572968,0.6110358,2.9047112,0.1824059,0.16679132868225377,0.06813441216945648,0.7154951691627502
63,0.025672674,1.7522659,0.4691358,4.702023,0.2845983,0.2767486288406265,0.03549875691533089,0.5910428166389465
64,0.47926828,0.3880266,0.45680472,0.68454075,0.9032413,0.8741795292248327,0.5549769997596741,0.5208333134651184
