,rmses,IR_rmses,rater0_sample_top_dice,rater0_sample_best_avd,rater1_sample_top_dice,rater1_sample_best_avd,GED_vol_sorted,UIRO_curves_t0.00,JUEO_curves_t0.00,UIRO_curves_t0.01,JUEO_curves_t0.01,UIRO_curves_t0.02,JUEO_curves_t0.02,UIRO_curves_t0.03,JUEO_curves_t0.03,UIRO_curves_t0.04,JUEO_curves_t0.04,UIRO_curves_t0.05,JUEO_curves_t0.05,UIRO_curves_t0.06,JUEO_curves_t0.06,UIRO_curves_t0.07,JUEO_curves_t0.07,UIRO_curves_t0.08,JUEO_curves_t0.08,UIRO_curves_t0.09,JUEO_curves_t0.09,UIRO_curves_t0.10,JUEO_curves_t0.10,UIRO_curves_t0.11,JUEO_curves_t0.11,UIRO_curves_t0.12,JUEO_curves_t0.12,UIRO_curves_t0.13,JUEO_curves_t0.13,UIRO_curves_t0.14,JUEO_curves_t0.14,UIRO_curves_t0.15,JUEO_curves_t0.15,UIRO_curves_t0.16,JUEO_curves_t0.16,UIRO_curves_t0.17,JUEO_curves_t0.17,UIRO_curves_t0.18,JUEO_curves_t0.18,UIRO_curves_t0.19,JUEO_curves_t0.19,UIRO_curves_t0.20,JUEO_curves_t0.20,UIRO_curves_t0.21,JUEO_curves_t0.21,UIRO_curves_t0.22,JUEO_curves_t0.22,UIRO_curves_t0.23,JUEO_curves_t0.23,UIRO_curves_t0.24,JUEO_curves_t0.24,UIRO_curves_t0.25,JUEO_curves_t0.25,UIRO_curves_t0.26,JUEO_curves_t0.26,UIRO_curves_t0.27,JUEO_curves_t0.27,UIRO_curves_t0.28,JUEO_curves_t0.28,UIRO_curves_t0.29,JUEO_curves_t0.29,UIRO_curves_t0.30,JUEO_curves_t0.30,UIRO_curves_t0.31,JUEO_curves_t0.31,UIRO_curves_t0.32,JUEO_curves_t0.32,UIRO_curves_t0.33,JUEO_curves_t0.33,UIRO_curves_t0.34,JUEO_curves_t0.34,UIRO_curves_t0.35,JUEO_curves_t0.35,UIRO_curves_t0.36,JUEO_curves_t0.36,UIRO_curves_t0.37,JUEO_curves_t0.37,UIRO_curves_t0.38,JUEO_curves_t0.38,UIRO_curves_t0.39,JUEO_curves_t0.39,UIRO_curves_t0.40,JUEO_curves_t0.40,UIRO_curves_t0.41,JUEO_curves_t0.41,UIRO_curves_t0.42,JUEO_curves_t0.42,UIRO_curves_t0.43,JUEO_curves_t0.43,UIRO_curves_t0.44,JUEO_curves_t0.44,UIRO_curves_t0.45,JUEO_curves_t0.45,UIRO_curves_t0.46,JUEO_curves_t0.46,UIRO_curves_t0.47,JUEO_curves_t0.47,UIRO_curves_t0.48,JUEO_curves_t0.48,UIRO_curves_t0.49,JUEO_curves_t0.49,UIRO_curves_t0.50,JUEO_curves_t0.50,UIRO_curves_t0.51,JUEO_curves_t0.51,UIRO_curves_t0.52,JUEO_curves_t0.52,UIRO_curves_t0.53,JUEO_curves_t0.53,UIRO_curves_t0.54,JUEO_curves_t0.54,UIRO_curves_t0.55,JUEO_curves_t0.55,UIRO_curves_t0.56,JUEO_curves_t0.56,UIRO_curves_t0.57,JUEO_curves_t0.57,UIRO_curves_t0.58,JUEO_curves_t0.58,UIRO_curves_t0.59,JUEO_curves_t0.59,UIRO_curves_t0.60,JUEO_curves_t0.60,UIRO_curves_t0.61,JUEO_curves_t0.61,UIRO_curves_t0.62,JUEO_curves_t0.62,UIRO_curves_t0.63,JUEO_curves_t0.63,UIRO_curves_t0.64,JUEO_curves_t0.64,UIRO_curves_t0.65,JUEO_curves_t0.65,UIRO_curves_t0.66,JUEO_curves_t0.66,UIRO_curves_t0.67,JUEO_curves_t0.67,UIRO_curves_t0.68,JUEO_curves_t0.68,UIRO_curves_t0.69,JUEO_curves_t0.69,no_edge_uiro_curves_t0.00,no_edge_jueo_curves_t0.00,no_edge_uiro_curves_t0.01,no_edge_jueo_curves_t0.01,no_edge_uiro_curves_t0.02,no_edge_jueo_curves_t0.02,no_edge_uiro_curves_t0.03,no_edge_jueo_curves_t0.03,no_edge_uiro_curves_t0.04,no_edge_jueo_curves_t0.04,no_edge_uiro_curves_t0.05,no_edge_jueo_curves_t0.05,no_edge_uiro_curves_t0.06,no_edge_jueo_curves_t0.06,no_edge_uiro_curves_t0.07,no_edge_jueo_curves_t0.07,no_edge_uiro_curves_t0.08,no_edge_jueo_curves_t0.08,no_edge_uiro_curves_t0.09,no_edge_jueo_curves_t0.09,no_edge_uiro_curves_t0.10,no_edge_jueo_curves_t0.10,no_edge_uiro_curves_t0.11,no_edge_jueo_curves_t0.11,no_edge_uiro_curves_t0.12,no_edge_jueo_curves_t0.12,no_edge_uiro_curves_t0.13,no_edge_jueo_curves_t0.13,no_edge_uiro_curves_t0.14,no_edge_jueo_curves_t0.14,no_edge_uiro_curves_t0.15,no_edge_jueo_curves_t0.15,no_edge_uiro_curves_t0.16,no_edge_jueo_curves_t0.16,no_edge_uiro_curves_t0.17,no_edge_jueo_curves_t0.17,no_edge_uiro_curves_t0.18,no_edge_jueo_curves_t0.18,no_edge_uiro_curves_t0.19,no_edge_jueo_curves_t0.19,no_edge_uiro_curves_t0.20,no_edge_jueo_curves_t0.20,no_edge_uiro_curves_t0.21,no_edge_jueo_curves_t0.21,no_edge_uiro_curves_t0.22,no_edge_jueo_curves_t0.22,no_edge_uiro_curves_t0.23,no_edge_jueo_curves_t0.23,no_edge_uiro_curves_t0.24,no_edge_jueo_curves_t0.24,no_edge_uiro_curves_t0.25,no_edge_jueo_curves_t0.25,no_edge_uiro_curves_t0.26,no_edge_jueo_curves_t0.26,no_edge_uiro_curves_t0.27,no_edge_jueo_curves_t0.27,no_edge_uiro_curves_t0.28,no_edge_jueo_curves_t0.28,no_edge_uiro_curves_t0.29,no_edge_jueo_curves_t0.29,no_edge_uiro_curves_t0.30,no_edge_jueo_curves_t0.30,no_edge_uiro_curves_t0.31,no_edge_jueo_curves_t0.31,no_edge_uiro_curves_t0.32,no_edge_jueo_curves_t0.32,no_edge_uiro_curves_t0.33,no_edge_jueo_curves_t0.33,no_edge_uiro_curves_t0.34,no_edge_jueo_curves_t0.34,no_edge_uiro_curves_t0.35,no_edge_jueo_curves_t0.35,no_edge_uiro_curves_t0.36,no_edge_jueo_curves_t0.36,no_edge_uiro_curves_t0.37,no_edge_jueo_curves_t0.37,no_edge_uiro_curves_t0.38,no_edge_jueo_curves_t0.38,no_edge_uiro_curves_t0.39,no_edge_jueo_curves_t0.39,no_edge_uiro_curves_t0.40,no_edge_jueo_curves_t0.40,no_edge_uiro_curves_t0.41,no_edge_jueo_curves_t0.41,no_edge_uiro_curves_t0.42,no_edge_jueo_curves_t0.42,no_edge_uiro_curves_t0.43,no_edge_jueo_curves_t0.43,no_edge_uiro_curves_t0.44,no_edge_jueo_curves_t0.44,no_edge_uiro_curves_t0.45,no_edge_jueo_curves_t0.45,no_edge_uiro_curves_t0.46,no_edge_jueo_curves_t0.46,no_edge_uiro_curves_t0.47,no_edge_jueo_curves_t0.47,no_edge_uiro_curves_t0.48,no_edge_jueo_curves_t0.48,no_edge_uiro_curves_t0.49,no_edge_jueo_curves_t0.49,no_edge_uiro_curves_t0.50,no_edge_jueo_curves_t0.50,no_edge_uiro_curves_t0.51,no_edge_jueo_curves_t0.51,no_edge_uiro_curves_t0.52,no_edge_jueo_curves_t0.52,no_edge_uiro_curves_t0.53,no_edge_jueo_curves_t0.53,no_edge_uiro_curves_t0.54,no_edge_jueo_curves_t0.54,no_edge_uiro_curves_t0.55,no_edge_jueo_curves_t0.55,no_edge_uiro_curves_t0.56,no_edge_jueo_curves_t0.56,no_edge_uiro_curves_t0.57,no_edge_jueo_curves_t0.57,no_edge_uiro_curves_t0.58,no_edge_jueo_curves_t0.58,no_edge_uiro_curves_t0.59,no_edge_jueo_curves_t0.59,no_edge_uiro_curves_t0.60,no_edge_jueo_curves_t0.60,no_edge_uiro_curves_t0.61,no_edge_jueo_curves_t0.61,no_edge_uiro_curves_t0.62,no_edge_jueo_curves_t0.62,no_edge_uiro_curves_t0.63,no_edge_jueo_curves_t0.63,no_edge_uiro_curves_t0.64,no_edge_jueo_curves_t0.64,no_edge_uiro_curves_t0.65,no_edge_jueo_curves_t0.65,no_edge_uiro_curves_t0.66,no_edge_jueo_curves_t0.66,no_edge_uiro_curves_t0.67,no_edge_jueo_curves_t0.67,no_edge_uiro_curves_t0.68,no_edge_jueo_curves_t0.68,no_edge_uiro_curves_t0.69,no_edge_jueo_curves_t0.69,sUIRO,sJUEO,sUEO_r1,sUEO_r2,s_ed_UIRO,s_ed_JUEO,mean_ind_entirely_uncert_t0.00,mean_ind_proportion_uncertain_t0.00,mean_ind_entirely_uncert_t0.01,mean_ind_proportion_uncertain_t0.01,mean_ind_entirely_uncert_t0.02,mean_ind_proportion_uncertain_t0.02,mean_ind_entirely_uncert_t0.03,mean_ind_proportion_uncertain_t0.03,mean_ind_entirely_uncert_t0.04,mean_ind_proportion_uncertain_t0.04,mean_ind_entirely_uncert_t0.05,mean_ind_proportion_uncertain_t0.05,mean_ind_entirely_uncert_t0.06,mean_ind_proportion_uncertain_t0.06,mean_ind_entirely_uncert_t0.07,mean_ind_proportion_uncertain_t0.07,mean_ind_entirely_uncert_t0.08,mean_ind_proportion_uncertain_t0.08,mean_ind_entirely_uncert_t0.09,mean_ind_proportion_uncertain_t0.09,mean_ind_entirely_uncert_t0.10,mean_ind_proportion_uncertain_t0.10,mean_ind_entirely_uncert_t0.11,mean_ind_proportion_uncertain_t0.11,mean_ind_entirely_uncert_t0.12,mean_ind_proportion_uncertain_t0.12,mean_ind_entirely_uncert_t0.13,mean_ind_proportion_uncertain_t0.13,mean_ind_entirely_uncert_t0.14,mean_ind_proportion_uncertain_t0.14,mean_ind_entirely_uncert_t0.15,mean_ind_proportion_uncertain_t0.15,mean_ind_entirely_uncert_t0.16,mean_ind_proportion_uncertain_t0.16,mean_ind_entirely_uncert_t0.17,mean_ind_proportion_uncertain_t0.17,mean_ind_entirely_uncert_t0.18,mean_ind_proportion_uncertain_t0.18,mean_ind_entirely_uncert_t0.19,mean_ind_proportion_uncertain_t0.19,mean_ind_entirely_uncert_t0.20,mean_ind_proportion_uncertain_t0.20,mean_ind_entirely_uncert_t0.21,mean_ind_proportion_uncertain_t0.21,mean_ind_entirely_uncert_t0.22,mean_ind_proportion_uncertain_t0.22,mean_ind_entirely_uncert_t0.23,mean_ind_proportion_uncertain_t0.23,mean_ind_entirely_uncert_t0.24,mean_ind_proportion_uncertain_t0.24,mean_ind_entirely_uncert_t0.25,mean_ind_proportion_uncertain_t0.25,mean_ind_entirely_uncert_t0.26,mean_ind_proportion_uncertain_t0.26,mean_ind_entirely_uncert_t0.27,mean_ind_proportion_uncertain_t0.27,mean_ind_entirely_uncert_t0.28,mean_ind_proportion_uncertain_t0.28,mean_ind_entirely_uncert_t0.29,mean_ind_proportion_uncertain_t0.29,mean_ind_entirely_uncert_t0.30,mean_ind_proportion_uncertain_t0.30,mean_ind_entirely_uncert_t0.31,mean_ind_proportion_uncertain_t0.31,mean_ind_entirely_uncert_t0.32,mean_ind_proportion_uncertain_t0.32,mean_ind_entirely_uncert_t0.33,mean_ind_proportion_uncertain_t0.33,mean_ind_entirely_uncert_t0.34,mean_ind_proportion_uncertain_t0.34,mean_ind_entirely_uncert_t0.35,mean_ind_proportion_uncertain_t0.35,mean_ind_entirely_uncert_t0.36,mean_ind_proportion_uncertain_t0.36,mean_ind_entirely_uncert_t0.37,mean_ind_proportion_uncertain_t0.37,mean_ind_entirely_uncert_t0.38,mean_ind_proportion_uncertain_t0.38,mean_ind_entirely_uncert_t0.39,mean_ind_proportion_uncertain_t0.39,mean_ind_entirely_uncert_t0.40,mean_ind_proportion_uncertain_t0.40,mean_ind_entirely_uncert_t0.41,mean_ind_proportion_uncertain_t0.41,mean_ind_entirely_uncert_t0.42,mean_ind_proportion_uncertain_t0.42,mean_ind_entirely_uncert_t0.43,mean_ind_proportion_uncertain_t0.43,mean_ind_entirely_uncert_t0.44,mean_ind_proportion_uncertain_t0.44,mean_ind_entirely_uncert_t0.45,mean_ind_proportion_uncertain_t0.45,mean_ind_entirely_uncert_t0.46,mean_ind_proportion_uncertain_t0.46,mean_ind_entirely_uncert_t0.47,mean_ind_proportion_uncertain_t0.47,mean_ind_entirely_uncert_t0.48,mean_ind_proportion_uncertain_t0.48,mean_ind_entirely_uncert_t0.49,mean_ind_proportion_uncertain_t0.49,mean_ind_entirely_uncert_t0.50,mean_ind_proportion_uncertain_t0.50,mean_ind_entirely_uncert_t0.51,mean_ind_proportion_uncertain_t0.51,mean_ind_entirely_uncert_t0.52,mean_ind_proportion_uncertain_t0.52,mean_ind_entirely_uncert_t0.53,mean_ind_proportion_uncertain_t0.53,mean_ind_entirely_uncert_t0.54,mean_ind_proportion_uncertain_t0.54,mean_ind_entirely_uncert_t0.55,mean_ind_proportion_uncertain_t0.55,mean_ind_entirely_uncert_t0.56,mean_ind_proportion_uncertain_t0.56,mean_ind_entirely_uncert_t0.57,mean_ind_proportion_uncertain_t0.57,mean_ind_entirely_uncert_t0.58,mean_ind_proportion_uncertain_t0.58,mean_ind_entirely_uncert_t0.59,mean_ind_proportion_uncertain_t0.59,mean_ind_entirely_uncert_t0.60,mean_ind_proportion_uncertain_t0.60,mean_ind_entirely_uncert_t0.61,mean_ind_proportion_uncertain_t0.61,mean_ind_entirely_uncert_t0.62,mean_ind_proportion_uncertain_t0.62,mean_ind_entirely_uncert_t0.63,mean_ind_proportion_uncertain_t0.63,mean_ind_entirely_uncert_t0.64,mean_ind_proportion_uncertain_t0.64,mean_ind_entirely_uncert_t0.65,mean_ind_proportion_uncertain_t0.65,mean_ind_entirely_uncert_t0.66,mean_ind_proportion_uncertain_t0.66,mean_ind_entirely_uncert_t0.67,mean_ind_proportion_uncertain_t0.67,mean_ind_entirely_uncert_t0.68,mean_ind_proportion_uncertain_t0.68,mean_ind_entirely_uncert_t0.69,mean_ind_proportion_uncertain_t0.69,mean_ind_mean_uncert,vds_rater0_sample0,vds_rater1_sample0,vds_rater_mean_sample0,vds_rater0_sample1,vds_rater1_sample1,vds_rater_mean_sample1,vds_rater0_sample2,vds_rater1_sample2,vds_rater_mean_sample2,vds_rater0_sample3,vds_rater1_sample3,vds_rater_mean_sample3,vds_rater0_sample4,vds_rater1_sample4,vds_rater_mean_sample4,vds_rater0_sample5,vds_rater1_sample5,vds_rater_mean_sample5,vds_rater0_sample6,vds_rater1_sample6,vds_rater_mean_sample6,vds_rater0_sample7,vds_rater1_sample7,vds_rater_mean_sample7,vds_rater0_sample8,vds_rater1_sample8,vds_rater_mean_sample8,vds_rater0_sample9,vds_rater1_sample9,vds_rater_mean_sample9,vds_rater0_sample10,vds_rater1_sample10,vds_rater_mean_sample10,vds_rater0_sample11,vds_rater1_sample11,vds_rater_mean_sample11,vds_rater0_sample12,vds_rater1_sample12,vds_rater_mean_sample12,vds_rater0_sample13,vds_rater1_sample13,vds_rater_mean_sample13,vds_rater0_sample14,vds_rater1_sample14,vds_rater_mean_sample14,vds_rater0_sample15,vds_rater1_sample15,vds_rater_mean_sample15,vds_rater0_sample16,vds_rater1_sample16,vds_rater_mean_sample16,vds_rater0_sample17,vds_rater1_sample17,vds_rater_mean_sample17,vds_rater0_sample18,vds_rater1_sample18,vds_rater_mean_sample18,vds_rater0_sample19,vds_rater1_sample19,vds_rater_mean_sample19,vds_rater0_sample20,vds_rater1_sample20,vds_rater_mean_sample20,vds_rater0_sample21,vds_rater1_sample21,vds_rater_mean_sample21,vds_rater0_sample22,vds_rater1_sample22,vds_rater_mean_sample22,vds_rater0_sample23,vds_rater1_sample23,vds_rater_mean_sample23,vds_rater0_sample24,vds_rater1_sample24,vds_rater_mean_sample24,vds_rater0_sample25,vds_rater1_sample25,vds_rater_mean_sample25,vds_rater0_sample26,vds_rater1_sample26,vds_rater_mean_sample26,vds_rater0_sample27,vds_rater1_sample27,vds_rater_mean_sample27,vds_rater0_sample28,vds_rater1_sample28,vds_rater_mean_sample28,vds_rater0_sample29,vds_rater1_sample29,vds_rater_mean_sample29,sample_vol_skew,GED_dice_sorted,rater0_best_dice_dsorted_ss30,rater1_best_dice_dsorted_ss30,mean_gt_vols
0,0.3375224769115448,0.40117838978767395,0.78871727,0.29593757,0.53453344,0.7581501,0.14595698,0.001799885,0.0003702906,0.13629375,0.03274602,0.19127493,0.049855933,0.23021713,0.06361338,0.25786728,0.07485333,0.28135753,0.085759,0.3013859,0.09622841,0.32026052,0.106745444,0.3360936,0.11606756,0.35037437,0.12545434,0.36423954,0.1352241,0.37399536,0.14332159,0.3842558,0.1515765,0.39275333,0.15843998,0.40120664,0.1669347,0.40811655,0.17511833,0.41399354,0.18356116,0.41737005,0.19079436,0.42429096,0.19848514,0.42984724,0.2061146,0.43514946,0.21323219,0.44079515,0.22071381,0.44410646,0.22835004,0.44755608,0.23565525,0.44962266,0.24152233,0.4541272,0.24892487,0.45710325,0.25755584,0.4584511,0.26489708,0.4588982,0.2706935,0.46074533,0.2789352,0.46322426,0.28622648,0.4643566,0.2924731,0.46490684,0.2983565,0.46475527,0.3050294,0.46476376,0.3121426,0.4624467,0.31698895,0.4598467,0.32378933,0.46198234,0.33333334,0.45962304,0.34048966,0.4589585,0.3484375,0.45359713,0.3523733,0.45243746,0.3571724,0.451577,0.3642553,0.44800302,0.37069342,0.44329503,0.37634408,0.44046694,0.38362464,0.43698144,0.39075035,0.43182728,0.39404133,0.42772922,0.40237272,0.4245556,0.408975,0.41992435,0.4167979,0.41367522,0.42054054,0.4053761,0.41883656,0.39797714,0.41638225,0.38473624,0.42271662,0.375,0.42805755,0.36363637,0.42972136,0.35852623,0.42976266,0.34474444,0.4302789,0.33554408,0.43064183,0.3225,0.42958748,0.30953595,0.4225352,0.29427084,0.4160866,0.27869728,0.40491804,0.2653616,0.38936535,0.24490935,0.37124658,0.2236842,0.34335595,0.18770419,0.32460734,0.14676617,0.27659574,0.082562745,0.14772727,0.0002724295,4.658512e-05,0.024481446,0.005123025,0.03620835,0.0083551565,0.045722835,0.010991887,0.052536808,0.013038103,0.058800675,0.015288395,0.06635215,0.018169805,0.073783636,0.020384163,0.079770915,0.02187785,0.08703619,0.024806201,0.092868134,0.028144239,0.10059676,0.029673591,0.107803196,0.03103066,0.11276165,0.031451613,0.119205296,0.033928573,0.12371134,0.03707317,0.12473302,0.040447045,0.12767898,0.043753598,0.13541159,0.047559448,0.14189538,0.048780486,0.14559387,0.05090909,0.15322581,0.054517135,0.1532802,0.0589722,0.1552277,0.06255586,0.15902965,0.06685769,0.16312057,0.06974359,0.16579537,0.07488987,0.16886134,0.07888631,0.17327935,0.08178439,0.17567568,0.08695652,0.17832167,0.08888889,0.18280543,0.091042586,0.18388626,0.097637795,0.17931035,0.103161395,0.18458419,0.108391605,0.1842932,0.113970585,0.18689582,0.11900192,0.19304153,0.12863071,0.19003476,0.13537118,0.1879518,0.13583139,0.17910448,0.13793103,0.17525773,0.14659686,0.18034993,0.16,0.17127071,0.16666667,0.16138329,0.17363344,0.1536189,0.17508417,0.14242424,0.18245614,0.14197531,0.18978103,0.1433121,0.18972331,0.14075287,0.19409283,0.14023373,0.20353982,0.13379073,0.21596244,0.12543555,0.21359223,0.12035398,0.20304568,0.111310594,0.20833333,0.09576427,0.21857923,0.08971962,0.2159091,0.07984791,0.22352941,0.07321773,0.2195122,0.066797644,0.20779221,0.06746032,0.1904762,0.063872255,0.19310345,0.044806518,0.17391305,0.04192872,0.1322314,0.042283297,0.05357143,0.0385439,0.01904762,0.03050109,0.0,0.017817372,0.0,0.0091743115,0.0,0.004640371,0.0,0.48044082522392273,0.3963488042354584,0.4720366299152374,0.4518810510635376,0.2050102800130844,0.13545633852481842,1.0,1.0,0.65,0.7539907,0.5,0.63613886,0.425,0.5757597,0.38125,0.52854335,0.35,0.49329242,0.325,0.47925204,0.29375,0.45211616,0.275,0.43400103,0.26875,0.42546067,0.26875,0.4165774,0.24375,0.4007501,0.24375,0.39643914,0.23125,0.38716236,0.21875,0.38197374,0.20625,0.37229592,0.2,0.3654211,0.2,0.36190575,0.19375,0.35693616,0.1875,0.3475067,0.175,0.3417785,0.16875,0.33990893,0.15625,0.3279751,0.15,0.319236,0.14375,0.31601772,0.14375,0.313913,0.13125,0.29463542,0.13125,0.29224652,0.13125,0.2884157,0.125,0.2823897,0.125,0.2814744,0.125,0.28004915,0.11875,0.2712798,0.10625,0.26137716,0.1,0.24594104,0.1,0.24354711,0.1,0.23996942,0.1,0.23922555,0.09375,0.22699702,0.08125,0.21709673,0.075,0.21194848,0.075,0.20666511,0.06875,0.20299038,0.0625,0.19281772,0.05625,0.1840485,0.05,0.17286678,0.04375,0.16310588,0.04375,0.16095531,0.0375,0.15741959,0.03125,0.14757971,0.03125,0.14471726,0.03125,0.14173304,0.03125,0.13562952,0.03125,0.13381734,0.03125,0.1268551,0.025,0.11665787,0.025,0.114918396,0.025,0.11361363,0.025,0.11097866,0.025,0.1092724,0.025,0.10627804,0.025,0.10144772,0.01875,0.087260865,0.01875,0.08436261,0.01875,0.077841975,0.01875,0.07288827,0.0125,0.05989877,0.0125,0.051307637,0.0125,0.03976717,0.00625,0.020594995,0.14517857,-50.712944,-30.553452,-42.34461,-45.25155,-22.858227,-35.95594,-42.615013,-19.143291,-32.871754,-41.054615,-16.944656,-31.046421,-38.767826,-13.722517,-28.37136,-36.427227,-10.424564,-25.633358,-35.32419,-8.870357,-24.343037,-33.952114,-6.9370737,-22.738,-32.60694,-5.0416985,-21.164436,-31.396288,-3.3358603,-19.748228,-29.566856,-0.7581501,-17.608183,-28.275494,1.0614102,-16.09756,-26.68819,3.297953,-14.240755,-25.262308,5.3070507,-12.572777,-24.509014,6.368461,-11.691582,-23.675009,7.5435934,-10.715971,-22.410547,9.325247,-9.236821,-20.446596,12.092494,-6.939418,-19.12833,13.949962,-5.3973246,-16.59941,17.513268,-2.4390242,-15.012108,19.749811,-0.5822187,-13.532419,21.834724,1.1487018,-11.702987,24.412434,3.2887487,-9.227873,27.899923,6.184107,-7.2639227,30.667173,8.481511,-4.7619047,34.19257,11.4083395,0.2959376,41.319183,17.324942,7.1563096,50.9856,25.350117,18.02529,66.30023,38.064514,46.4353,106.33055,71.29819,1.3335539482133794,0.13467425786215675,0.821967601776123,0.5770480036735535,3177.5
